f1,f2,f3,f4,f5,f6,f7,f8,f9
614.184,461.391,241.222,-0.197,246.485,164.848,465.459,-9.372,346.294
392.657,16.589,11.059,-134.241,349.431,590.929,364.439,-121.48,381.597
653.172,25.03,16.687,-43.963,77.559,-16.573,571.218,-159.487,636.485
675.759,217.614,145.076,-40.741,338.21,334.117,391.49,-56.835,567.513
446.506,42.255,28.17,-119.198,337.549,542.895,377.943,-125.981,418.336
718.83,701.568,464.919,34.087,126.473,107.04,262.914,-87.638,161.717
798.364,803.45,535.082,0,209.899,89.585,263.728,-79.518,170.743
779.838,832.971,512.341,0,197.866,131.91,290.202,-30.162,180.392
456.963,155.056,135.267,-8.622,432.636,311.415,485.096,-161.699,295.005
793.056,783.462,505.771,0,235.216,156.811,252.467,-84.156,177.925
652.604,793.716,486.505,-25.301,148.579,99.052,346.857,75.997,172.647
760.828,672.341,390.578,157.834,-157.834,0,24.27,101.824,338.733
1049.618,1104.898,661.015,0,214.346,-11.094,96.33,140.901,348.9
616.279,469.606,256.004,0,361.829,241.22,405.862,16.453,350.545
748.706,852.186,471.184,0,148.123,98.748,314.138,112.876,240.907
809.935,864.813,474.209,0,80.948,53.965,349.565,37.815,259.395
523.505,106.253,70.835,26.457,318.36,401.995,246.751,-82.25,452.669
588.248,181.515,121.01,-59.514,546.842,471.777,325.855,-100.037,467.238
443.663,75.891,50.594,-114.859,439.309,599.163,334.464,-111.488,393.069
765.108,170.048,82.946,-14.082,725.269,521.064,131.538,-43.846,636.533
824.078,876.262,749.068,-67.38,0,0,152.707,178.638,310.036
805.63,370.371,467.647,-21.718,300.075,200.05,211.32,-70.44,487.797
450.959,-31.711,31.711,225.278,-127.168,65.407,95.381,-31.794,450.959
520.524,-33.759,98.011,0,510.71,340.473,444.152,-148.051,494.824
904.472,119.627,112.457,0,782.245,521.497,27.681,-9.227,811.639
946.064,803.748,580.584,36.261,-36.261,0,173.84,-57.947,322.18
1109.727,949.664,696.72,0,0,-53.545,143.645,-38.958,386.104
559.78,240.936,184.677,223.202,-223.202,0,28.891,-9.63,362.741
567.842,226.583,178.396,230.881,-230.881,-14.972,7.486,0,384.658
629.05,357.512,250.906,209.01,-209.01,0,0,0,348.55
676.384,523.644,354.602,164.2,-164.2,0,57.873,-19.291,267.369
720.429,554.915,378.623,168.105,-168.105,-33.351,16.675,0,294.854
706.194,523.186,348.889,178.649,-178.649,0,0,0,303.112
812.843,719.144,848.145,-99.984,-12.957,-107.283,66.599,0,239.252
920.035,843.738,854.861,-71.985,0,-97.957,48.979,85.901,322.438
903.52,637.079,769.277,-62.921,98.257,-54.801,60.153,0,391.314
1035.455,879.283,821.01,-41.955,0,-111.361,55.681,0,354.528
887.727,784.392,801.565,-59.717,57.755,-117.263,77.883,0,269.899
874.765,434.655,403.558,99.307,104.794,90.425,22.821,0,539.48
1102.353,674.831,603.344,0,324.871,138.983,38.799,0,591.083
928.689,138.205,120.218,0,792.418,519.942,4.168,0,825.32
975.159,946.279,641.71,0,228.7,-27.988,127.018,-12.264,265.597
861.414,759.984,517.428,85.517,28.526,-41.249,58.639,0,288.978
1013.14,963.862,642.83,0,254.337,-0.094,84.826,0,294.344
847.458,66.337,60.045,0,841.087,560.725,-16.548,16.548,829.471
680.538,52.791,29.085,128.216,342.467,313.788,0,0,635.379
940.765,434.637,237.183,0,671.304,447.536,0,0,617.289
970.214,831.91,520.703,0,0,0,290.473,43.261,438.093
928.604,921.532,535.298,0,0,0,304.528,54.765,342.234
540.613,194.963,106.905,191.357,-191.357,0,159.495,31.297,441.334
774.266,765.093,417.049,41.44,-41.44,0,317.075,32.411,286.749
1059.787,586.472,390.981,0,0,-185.98,306.226,93.659,751.175
888.45,890.219,499.126,0,0,-25.365,339.214,49.138,326.785
727.774,403.67,269.114,0,228.979,152.653,291.686,132.317,636.529
732.39,201.011,197.698,0,249.133,166.089,425.411,-41.859,622.879
480.58,28.559,19.039,201.925,-124.379,51.697,161.876,29.411,503.226
1182,954,636,0,231,154,18.5,277.833,688
740.275,352.502,235.001,0,404.728,269.819,338.425,76.923,600.139
1060.387,573.879,382.586,0,518.479,345.652,20.092,142.318,752.309
787.055,805.641,437.972,17.827,8.547,17.583,353.097,28.142,273.321
615.004,461.6,241.629,0,247.444,164.962,464.691,-8.381,347.476
769.371,866.073,484.575,0,134.088,89.392,298.677,134.83,262.78
624.638,360.924,215.947,217.555,-217.555,0,-1.682,87.697,418.06
622.367,349.618,208.967,219.476,-219.476,0,2.496,83.629,419.463
622.789,347.774,208.275,220.193,-220.193,-1.362,0.681,84.043,421.175
727.23,460.736,292.819,178.661,-178.661,0,0,167.901,496.854
628.352,359.691,214.69,218.25,-218.25,0,0,84.462,418.237
984.207,936.291,577.488,84.018,-84.018,0,0,240.514,456.917
745.432,682.497,401.026,157.72,-157.72,0,-12.882,128.661,347.102
778.207,683.035,400.243,159.632,-159.632,-14.345,7.173,107.876,349.232
769.273,663.15,385.808,164.785,-164.785,0,0,103.273,350.664
1094.796,1033.558,773.489,-47.252,0,-103.102,51.551,289.125,545.293
1224.15,949.054,632.703,0,209.368,77.129,31.225,227.11,705.002
1062.882,590.905,393.937,0,0,-186.387,303.514,94.885,751.441
612.491,297.25,181.102,223.358,-223.358,-17.346,8.673,79.124,445.354
1266.906,1108.768,713.674,0,0,-84.213,42.106,270.467,650.208
1165.112,1140.472,716.434,0,0,-100.421,50.211,319.449,542.582
1042.809,979.98,577.561,0,0,-215.145,232.734,82.383,413.66
872.901,777.158,460.969,119.437,-119.437,-87.801,43.9,109.404,380.929
941.001,867.628,578.419,-3.416,299.405,208.712,-66.884,303.766,614.791
933.774,880.063,593.854,-3.573,280.634,187.09,-68.542,321.454,610.606
916.597,811.118,540.745,22.932,245.997,179.286,-59.349,290.17,609.96
1154.002,977.861,651.907,0,195.041,130.028,-12.916,326.158,684.547
951.366,877.817,585.211,0,294.296,196.197,-66.149,312.869,621.811
938.792,321.818,214.545,0,688.519,459.013,-14.844,98.221,795.623
496.265,80.772,53.848,234.102,-166.498,45.069,58.21,54.658,479.447
734.04,361.518,241.012,0,441.264,294.176,322.075,82.104,587.759
768.453,420.825,280.55,159.13,-36.232,63.657,9.137,128.593,552.199
1203.191,984.283,656.189,0,216.972,138.933,2.858,291.422,692.713
1154.911,898.214,598.809,0,310.443,143.222,31.87,219.524,665.863
