stock,harvest_value,npv,decvars
292.0205957367074,-23006.33365180267,-95829.6205351314,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_donothing', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_even_2050', 'x_2_286.0_clearcut_2040']"
-1162.8807888481213,-64791.4219156328,-82494.45223266391,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_below_2040 + clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_above_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2040']"
2977.393415520699,-250416.3411343585,-85803.61285650078,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2040 + clearcut_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_even_2050', 'x_2_251.0_donothing', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040']"
1162.0294725105962,-105670.97209282203,-92967.74281211356,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_even_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_clearcut_2050', 'x_2_252.0_clearcut_2050', 'x_2_253.0_above_2050', 'x_2_256.0_above_2050', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2050']"
2268.416108890733,-66021.8108500967,-101085.7034957341,"['x_2_208.0_donothing', 'x_2_209.0_above_2040', 'x_2_210.0_clearcut_2040', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_clearcut_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
-154.14835867011715,-85738.92436984672,-87535.74707702712,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_above_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2040', 'x_2_250.0_above_2040', 'x_2_251.0_above_2040 + clearcut_2050', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2040']"
-1623.975065082322,-27218.273856852,-83282.39963217884,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_above_2050', 'x_2_249.0_above_2050', 'x_2_250.0_even_2040 + clearcut_2050', 'x_2_251.0_above_2040', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
2972.3102726778498,-202762.4261625549,-91620.74728657448,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2050', 'x_2_231.0_donothing', 'x_2_249.0_donothing', 'x_2_250.0_above_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040']"
876.8357616070585,-16375.87205333211,-98849.43478411762,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_even_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_even_2040 + clearcut_2050', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2040']"
1905.702806965077,-211358.3593241656,-85789.79188454231,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_even_2050', 'x_2_249.0_clearcut_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040', 'x_2_253.0_above_2040', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2040']"
2153.508907560552,-47142.81634915923,-102210.74391885108,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_donothing', 'x_2_231.0_donothing', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_clearcut_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
1430.6309095292982,-16426.77066036808,-101047.32955933928,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2040', 'x_2_210.0_clearcut_2040', 'x_2_231.0_donothing', 'x_2_249.0_clearcut_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040 + clearcut_2050', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
-620.848581489113,-13594.660366265422,-91746.46718437996,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_above_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
669.9612711915055,-157579.5191631419,-84037.82686096481,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2040', 'x_2_231.0_above_2040', 'x_2_249.0_above_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
2271.4982488227665,-224446.30395722124,-85429.92355116007,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_below_2040 + clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_above_2050', 'x_2_251.0_donothing', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
-1180.4594460835976,-14941.823672330502,-87814.1168823096,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_above_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_below_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
916.6931769793696,-169034.7643008472,-84542.268876489,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2040', 'x_2_231.0_donothing', 'x_2_249.0_above_2040', 'x_2_250.0_above_2050', 'x_2_251.0_above_2040', 'x_2_252.0_donothing', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
2973.031119726515,-179514.1999392268,-93838.45670133585,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2050', 'x_2_231.0_donothing', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_even_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_below_2050']"
977.518631958823,-141700.3340999894,-88176.70864399297,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_even_2040 + clearcut_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
-1427.8886658137426,-784.91377741399,-87303.42574193231,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2040', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_even_2050', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040 + clearcut_2050']"
-215.63849631162296,-110264.40556989236,-84110.385194646,"['x_2_208.0_donothing', 'x_2_209.0_above_2040', 'x_2_210.0_above_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2040', 'x_2_250.0_above_2040 + clearcut_2050', 'x_2_251.0_donothing', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040']"
1638.536199628594,-131861.30142034168,-93059.04851570568,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_donothing', 'x_2_249.0_even_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
133.826663053717,-60349.08038474984,-91565.3958240402,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_donothing', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2050', 'x_2_253.0_even_2050', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
-648.1616992707585,-100338.66803171422,-82298.33033415295,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040 + clearcut_2050']"
2655.59401238129,-240224.12242763647,-85972.48784923297,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_donothing', 'x_2_252.0_above_2050', 'x_2_253.0_above_2050', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
1682.4889193897543,-110630.7561946144,-95433.0260398698,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_donothing', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_clearcut_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
753.1390315853893,-161786.14391287774,-84200.42209915502,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_donothing', 'x_2_249.0_above_2040 + clearcut_2050', 'x_2_250.0_above_2040 + clearcut_2050', 'x_2_251.0_above_2040', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040 + clearcut_2050']"
-1875.925914500004,-1288.37265390121,-84061.28033938921,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_donothing', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
-265.0688488679464,-116618.064849235,-82958.73422439172,"['x_2_208.0_donothing', 'x_2_209.0_donothing', 'x_2_210.0_above_2040', 'x_2_231.0_donothing', 'x_2_249.0_above_2040', 'x_2_250.0_above_2050', 'x_2_251.0_donothing', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
428.45139475239154,-109942.9613157368,-88129.44710048432,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2050']"
2442.639015880179,-70839.51545911963,-100692.95973394532,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_above_2040 + clearcut_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_above_2040 + clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
1319.5277535602545,-186237.1906227955,-85218.58522596839,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_above_2040 + clearcut_2050', 'x_2_231.0_even_2050', 'x_2_249.0_clearcut_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040 + clearcut_2050', 'x_2_252.0_above_2040 + clearcut_2050', 'x_2_253.0_above_2040 + clearcut_2050', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2040']"
1087.016834851179,-59031.846476508494,-96559.09157884373,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2050', 'x_2_231.0_donothing', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_clearcut_2050', 'x_2_253.0_above_2050', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
-1811.1783235786083,-23064.48101005249,-82023.80518796323,"['x_2_208.0_donothing', 'x_2_209.0_above_2040', 'x_2_210.0_clearcut_2040', 'x_2_231.0_above_2050', 'x_2_249.0_above_2040 + clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040', 'x_2_253.0_above_2040 + above_2050', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040 + clearcut_2050']"
3375.665449204482,-257589.91002249805,-84064.99538329394,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_donothing', 'x_2_249.0_donothing', 'x_2_250.0_above_2040', 'x_2_251.0_donothing', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040 + clearcut_2050']"
2719.2933026674864,-243266.5104435715,-86090.88303117063,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_donothing', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_clearcut_2050', 'x_2_252.0_clearcut_2050', 'x_2_253.0_above_2050', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2050']"
1338.8244111187173,-187362.39823173315,-85357.66722428863,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_donothing', 'x_2_231.0_donothing', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_clearcut_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
288.0144805794631,-98613.4416713916,-88590.72663508535,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_above_2050', 'x_2_251.0_above_2050', 'x_2_252.0_even_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
2421.853546592625,-89044.27028780054,-99993.54377953811,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_clearcut_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
1781.618409002034,-154167.11082551937,-91652.32090312384,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2040', 'x_2_210.0_above_2040 + clearcut_2050', 'x_2_231.0_above_2040', 'x_2_249.0_above_2040 + clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_even_2040 + clearcut_2050', 'x_2_252.0_above_2040 + clearcut_2050', 'x_2_253.0_above_2040 + below_2050', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2040']"
541.9976304183956,-122119.57414582687,-87530.34147533673,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_above_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_above_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040 + clearcut_2050']"
366.98612371675216,-144283.83394284238,-83612.82699386524,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_above_2040', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_donothing', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
3375.665449204482,-257589.91002249805,-84064.99538329394,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_above_2050', 'x_2_253.0_even_2050', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2050']"
-1111.996278664477,-29640.15628805725,-86609.19942522235,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_even_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_clearcut_2050', 'x_2_252.0_clearcut_2050', 'x_2_253.0_above_2050', 'x_2_256.0_above_2050', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2050']"
-2313.608800977297,-1288.37265390121,-80816.397770607,"['x_2_208.0_donothing', 'x_2_209.0_above_2040', 'x_2_210.0_above_2040', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_donothing', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
2800.2518000369973,-165530.67028596057,-95311.2945612529,"['x_2_208.0_donothing', 'x_2_209.0_donothing', 'x_2_210.0_above_2040', 'x_2_231.0_donothing', 'x_2_249.0_donothing', 'x_2_250.0_clearcut_2040', 'x_2_251.0_donothing', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2050']"
-2497.5030634614554,-572.23440367533,-79125.6490523592,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_above_2040 + clearcut_2050', 'x_2_231.0_donothing', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040 + clearcut_2050', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
210.6899170588228,-129217.50157107406,-84982.01019789214,"['x_2_208.0_donothing', 'x_2_209.0_donothing', 'x_2_210.0_even_2050', 'x_2_231.0_donothing', 'x_2_249.0_donothing', 'x_2_250.0_above_2040', 'x_2_251.0_donothing', 'x_2_252.0_donothing', 'x_2_253.0_above_2050', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040']"
2008.1056675268533,-204807.5968146861,-87056.67046550199,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_above_2050', 'x_2_250.0_above_2040 + clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_clearcut_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
550.9504316140235,-58528.00112678231,-94176.34571805196,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_above_2040 + clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_above_2040', 'x_2_251.0_above_2050', 'x_2_252.0_even_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
19.76524465731751,-16125.047910398598,-94812.86505638424,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_above_2040 + clearcut_2050', 'x_2_231.0_above_2040', 'x_2_249.0_even_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2040']"
-1382.7580454249087,-65080.49301173341,-80562.73331168244,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_clearcut_2040', 'x_2_231.0_above_2050', 'x_2_249.0_above_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040']"
1773.7934373302792,-205390.1024698685,-85642.16550285798,"['x_2_208.0_donothing', 'x_2_209.0_donothing', 'x_2_210.0_clearcut_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_donothing', 'x_2_252.0_even_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_below_2050']"
1216.9934336784738,-132155.4343119842,-90646.80477467355,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_below_2040 + clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2050', 'x_2_252.0_clearcut_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
2977.393415520699,-250416.3411343585,-85803.61285650078,"['x_2_208.0_donothing', 'x_2_209.0_above_2040', 'x_2_210.0_clearcut_2040', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2050', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
1328.2525691694386,-178196.7522622892,-86487.98207965908,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_clearcut_2050', 'x_2_252.0_clearcut_2050', 'x_2_253.0_below_2050', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2050']"
761.2270647042455,-105743.70196327084,-90655.33559941116,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_donothing', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2050', 'x_2_252.0_even_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040 + clearcut_2050']"
2715.34247221284,-121212.66133328858,-98179.36235772664,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_even_2040 + clearcut_2050', 'x_2_231.0_above_2050', 'x_2_249.0_even_2050', 'x_2_250.0_clearcut_2050', 'x_2_251.0_above_2040', 'x_2_252.0_above_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_above_2050', 'x_2_286.0_clearcut_2040']"
-226.0696453091977,-1288.37265390121,-94729.5036644771,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_below_2040', 'x_2_231.0_above_2040', 'x_2_249.0_above_2040 + clearcut_2050', 'x_2_250.0_clearcut_2040', 'x_2_251.0_even_2040 + clearcut_2050', 'x_2_252.0_above_2040 + clearcut_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
-808.8018067776518,-17402.52321577358,-89973.10000938705,"['x_2_208.0_donothing', 'x_2_209.0_above_2040 + clearcut_2050', 'x_2_210.0_below_2040', 'x_2_231.0_donothing', 'x_2_249.0_above_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
-1109.944119071703,-48809.38037024184,-84493.96952672668,"['x_2_208.0_donothing', 'x_2_209.0_above_2050', 'x_2_210.0_clearcut_2050', 'x_2_231.0_donothing', 'x_2_249.0_above_2040', 'x_2_250.0_clearcut_2040', 'x_2_251.0_above_2040', 'x_2_252.0_even_2050', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_clearcut_2040']"
2958.289000682073,-222609.00887136604,-89484.07197337665,"['x_2_208.0_donothing', 'x_2_209.0_above_2040', 'x_2_210.0_clearcut_2040', 'x_2_231.0_donothing', 'x_2_249.0_above_2050', 'x_2_250.0_above_2050', 'x_2_251.0_donothing', 'x_2_252.0_above_2050', 'x_2_253.0_above_2040', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040 + clearcut_2050']"
2598.7257132387867,-238276.38511555345,-86087.55918321077,"['x_2_208.0_donothing', 'x_2_209.0_clearcut_2050', 'x_2_210.0_above_2040', 'x_2_231.0_above_2050', 'x_2_249.0_clearcut_2050', 'x_2_250.0_even_2050', 'x_2_251.0_even_2040 + clearcut_2050', 'x_2_252.0_above_2040', 'x_2_253.0_donothing', 'x_2_256.0_donothing', 'x_2_279.0_donothing', 'x_2_286.0_above_2040 + clearcut_2050']"
